event_id,event_time,session_id,customer_id,event_type,product_id,detail,device,variant
E036130,2026-05-17T17:16:00,S006442,C0113,session_start,,search_ad,mobile,A
E036131,2026-05-17T17:16:27,S006442,C0113,view_category,,outer,mobile,A
E036132,2026-05-17T17:17:06,S006442,C0113,view_item,P017,,mobile,A
E036133,2026-05-17T17:17:55,S006442,C0113,view_item,P017,,mobile,A
E036134,2026-05-17T14:45:00,S006443,C0350,session_start,,organic,app,B
E036135,2026-05-17T14:45:25,S006443,C0350,search,,데님 스커트|8,app,B
E036136,2026-05-17T14:45:36,S006443,C0350,view_category,,bag,app,B
E036137,2026-05-17T14:46:37,S006443,C0350,view_item,P075,,app,B
E036138,2026-05-17T13:05:00,S006444,C0249,session_start,,push,app,A
E036139,2026-05-17T13:05:22,S006444,C0249,view_category,,dress,app,A
E036140,2026-05-17T13:05:33,S006444,C0249,view_item,P061,,app,A
E036141,2026-05-17T13:06:33,S006444,C0249,view_item,P071,,app,A
E036142,2026-05-17T13:07:37,S006444,C0249,view_item,P061,,app,A
E036143,2026-05-17T13:07:47,S006444,C0249,view_item,P072,,app,A
E036144,2026-05-17T20:34:00,S006445,,session_start,,direct,mobile,B
E036145,2026-05-17T20:34:12,S006445,,view_category,,bag,mobile,B
E036146,2026-05-17T20:34:31,S006445,,apply_filter,,sort=popular,mobile,B
E036147,2026-05-17T20:35:43,S006445,,view_item,P073,,mobile,B
E036148,2026-05-17T20:36:43,S006445,,view_item,P078,,mobile,B
E036149,2026-05-17T18:51:00,S006446,,session_start,,search_ad,desktop,A
E036150,2026-05-17T18:51:27,S006446,,view_category,,top,desktop,A
E036151,2026-05-17T18:51:31,S006446,,apply_filter,,sort=price_low,desktop,A
E036152,2026-05-17T18:52:41,S006446,,view_item,P036,,desktop,A
E036153,2026-05-17T18:53:34,S006446,,view_item,P023,,desktop,A
E036154,2026-05-17T18:54:34,S006446,,view_item,P028,,desktop,A
E036155,2026-05-17T18:55:46,S006446,,view_item,P029,,desktop,A
E036156,2026-05-17T18:56:05,S006446,,view_item,P037,,desktop,A
E036157,2026-05-17T18:57:31,S006446,,view_item,P040,,desktop,A
E036158,2026-05-17T18:57:40,S006446,,wishlist_add,P040,,desktop,A
E036159,2026-05-17T10:58:00,S006447,C0001,session_start,,push,mobile,B
E036160,2026-05-17T10:58:10,S006447,C0001,search,,블랙 슬랙스|11,mobile,B
E036161,2026-05-17T10:58:25,S006447,C0001,view_category,,outer,mobile,B
E036162,2026-05-17T10:58:34,S006447,C0001,apply_filter,,color=brown,mobile,B
E036163,2026-05-17T10:58:49,S006447,C0001,view_item,P015,,mobile,B
E036164,2026-05-17T18:16:00,S006448,C0275,session_start,,organic,app,A
E036165,2026-05-17T18:16:29,S006448,C0275,search,,반팔 티셔츠|0,app,A
E036166,2026-05-17T13:43:00,S006449,,session_start,,sns,mobile,B
E036167,2026-05-17T13:43:18,S006449,,view_category,,bottom,mobile,B
E036168,2026-05-17T13:43:47,S006449,,view_item,P052,,mobile,B
E036169,2026-05-17T13:44:44,S006449,,view_item,P043,,mobile,B
E036170,2026-05-17T17:05:00,S006450,C0513,session_start,,organic,app,A
E036171,2026-05-17T17:05:19,S006450,C0513,view_category,,top,app,A
E036172,2026-05-17T17:05:29,S006450,C0513,view_item,P040,,app,A
E036173,2026-05-17T17:06:08,S006450,C0513,view_item,P040,,app,A
E036174,2026-05-17T17:02:00,S006451,C0283,session_start,,organic,app,B
E036175,2026-05-17T17:02:06,S006451,C0283,view_category,,top,app,B
E036176,2026-05-17T17:02:14,S006451,C0283,apply_filter,,price=100k_200k,app,B
E036177,2026-05-17T17:02:25,S006451,C0283,view_item,P038,,app,B
E036178,2026-05-17T17:02:35,S006451,C0283,add_to_cart,P038,,app,B
E036179,2026-05-17T17:03:09,S006451,C0283,begin_checkout,P038,,app,B
E036180,2026-05-17T17:04:03,S006451,C0283,purchase,P038,38000,app,B
E036181,2026-05-17T08:10:00,S006452,,session_start,,sns,mobile,A
E036182,2026-05-17T08:10:12,S006452,,search,,토트백|6,mobile,A
E036183,2026-05-17T08:10:25,S006452,,view_category,,dress,mobile,A
E036184,2026-05-17T08:10:36,S006452,,view_item,P064,,mobile,A
E036185,2026-05-17T08:12:03,S006452,,view_item,P069,,mobile,A
E036186,2026-05-17T08:12:59,S006452,,view_item,P064,,mobile,A
E036187,2026-05-17T08:14:23,S006452,,view_item,P068,,mobile,A
E036188,2026-05-17T08:15:03,S006452,,view_item,P064,,mobile,A
E036189,2026-05-17T08:15:39,S006452,,view_item,P069,,mobile,A
E036190,2026-05-17T08:16:13,S006452,,add_to_cart,P069,,mobile,A
E036191,2026-05-17T08:16:50,S006452,,begin_checkout,P069,,mobile,A
E036192,2026-05-17T08:18:40,S006452,,purchase,P069,122000,mobile,A
E036193,2026-05-17T16:41:00,S006453,,session_start,,search_ad,mobile,B
E036194,2026-05-17T16:41:12,S006453,,view_category,,bag,mobile,B
E036195,2026-05-17T16:42:21,S006453,,view_item,P075,,mobile,B
E036196,2026-05-17T16:43:37,S006453,,view_item,P080,,mobile,B
E036197,2026-05-17T15:19:00,S006454,C0220,session_start,,sns,app,A
E036198,2026-05-17T15:19:27,S006454,C0220,view_category,,bottom,app,A
E036199,2026-05-17T15:19:50,S006454,C0220,view_item,P055,,app,A
E036200,2026-05-17T15:20:06,S006454,C0220,view_item,P055,,app,A
E036201,2026-05-17T15:21:31,S006454,C0220,view_item,P043,,app,A
E036202,2026-05-17T15:22:41,S006454,C0220,view_item,P043,,app,A
E036203,2026-05-17T15:22:55,S006454,C0220,add_to_cart,P043,,app,A
E036204,2026-05-17T15:23:29,S006454,C0220,begin_checkout,P043,,app,A
E036205,2026-05-17T15:25:53,S006454,C0220,purchase,P043,91000,app,A
E036206,2026-05-17T12:17:00,S006455,,session_start,,direct,mobile,B
E036207,2026-05-17T12:17:08,S006455,,view_category,,dress,mobile,B
E036208,2026-05-17T12:17:14,S006455,,apply_filter,,fit=슬림핏,mobile,B
E036209,2026-05-17T12:17:31,S006455,,view_item,P070,,mobile,B
E036210,2026-05-17T12:18:41,S006455,,view_item,P070,,mobile,B
E036211,2026-05-17T12:19:53,S006455,,view_item,P064,,mobile,B
E036212,2026-05-17T12:21:00,S006455,,view_item,P072,,mobile,B
E036213,2026-05-17T14:53:00,S006456,C0206,session_start,,direct,mobile,A
E036214,2026-05-17T14:53:26,S006456,C0206,search,,오버핏 코트|12,mobile,A
E036215,2026-05-17T14:53:46,S006456,C0206,view_category,,top,mobile,A
E036216,2026-05-17T14:53:51,S006456,C0206,apply_filter,,sort=popular,mobile,A
E036217,2026-05-17T14:55:00,S006456,C0206,view_item,P040,,mobile,A
E036218,2026-05-17T14:55:36,S006456,C0206,view_item,P040,,mobile,A
E036219,2026-05-17T18:58:00,S006457,C0361,session_start,,sns,app,B
E036220,2026-05-17T18:58:06,S006457,C0361,view_category,,bottom,app,B
E036221,2026-05-17T18:59:24,S006457,C0361,view_item,P045,,app,B
E036222,2026-05-17T19:00:06,S006457,C0361,view_item,P047,,app,B
E036223,2026-05-17T19:00:54,S006457,C0361,view_item,P060,,app,B
E036224,2026-05-17T22:06:00,S006458,C0136,session_start,,direct,mobile,A
E036225,2026-05-17T22:06:08,S006458,C0136,search,,와이드 팬츠|24,mobile,A
E036226,2026-05-17T22:06:27,S006458,C0136,view_category,,outer,mobile,A
E036227,2026-05-17T22:06:31,S006458,C0136,apply_filter,,fit=오버핏,mobile,A
E036228,2026-05-17T22:06:57,S006458,C0136,view_item,P011,,mobile,A
E036229,2026-05-17T22:07:15,S006458,C0136,view_item,P001,,mobile,A
E036230,2026-05-17T22:08:21,S006458,C0136,view_item,P011,,mobile,A
E036231,2026-05-17T22:08:45,S006458,C0136,view_item,P008,,mobile,A
E036232,2026-05-17T22:08:57,S006458,C0136,wishlist_add,P008,,mobile,A
E036233,2026-05-17T22:09:07,S006458,C0136,add_to_cart,P008,,mobile,A
E036234,2026-05-17T22:09:29,S006458,C0136,begin_checkout,P008,,mobile,A
E036235,2026-05-17T22:11:06,S006458,C0136,purchase,P008,279000,mobile,A
E036236,2026-05-17T19:57:00,S006459,C0188,session_start,,push,mobile,B
E036237,2026-05-17T19:57:27,S006459,C0188,view_category,,bottom,mobile,B
E036238,2026-05-17T19:58:08,S006459,C0188,view_item,P042,,mobile,B
E036239,2026-05-17T19:59:11,S006459,C0188,view_item,P055,,mobile,B
E036240,2026-05-17T19:59:52,S006459,C0188,view_item,P045,,mobile,B
E036241,2026-05-17T13:19:00,S006460,C0127,session_start,,search_ad,app,A
E036242,2026-05-17T13:19:06,S006460,C0127,search,,바라클라바|0,app,A
E036243,2026-05-17T14:14:00,S006461,C0477,session_start,,direct,app,B
E036244,2026-05-17T14:14:11,S006461,C0477,view_category,,dress,app,B
E036245,2026-05-17T14:14:41,S006461,C0477,view_item,P070,,app,B
E036246,2026-05-17T14:16:05,S006461,C0477,view_item,P061,,app,B
E036247,2026-05-17T18:09:00,S006462,C0205,session_start,,organic,app,A
E036248,2026-05-17T18:09:12,S006462,C0205,view_category,,bag,app,A
E036249,2026-05-17T18:09:53,S006462,C0205,view_item,P078,,app,A
E036250,2026-05-17T18:10:16,S006462,C0205,view_item,P074,,app,A
E036251,2026-05-17T18:10:52,S006462,C0205,view_item,P080,,app,A
E036252,2026-05-17T18:11:17,S006462,C0205,view_item,P077,,app,A
E036253,2026-05-17T18:12:05,S006462,C0205,view_item,P075,,app,A
E036254,2026-05-17T18:13:28,S006462,C0205,view_item,P077,,app,A
E036255,2026-05-17T17:53:00,S006463,,session_start,,search_ad,mobile,B
E036256,2026-05-17T17:53:15,S006463,,view_category,,dress,mobile,B
E036257,2026-05-17T17:53:24,S006463,,apply_filter,,category=dress,mobile,B
E036258,2026-05-17T17:53:38,S006463,,view_item,P064,,mobile,B
E036259,2026-05-17T17:54:14,S006463,,view_item,P072,,mobile,B
E036260,2026-05-17T17:55:01,S006463,,view_item,P064,,mobile,B
E036261,2026-05-17T17:55:39,S006463,,add_to_cart,P064,,mobile,B
E036262,2026-05-17T17:56:18,S006463,,begin_checkout,P064,,mobile,B
E036263,2026-05-17T17:59:15,S006463,,purchase,P064,127000,mobile,B
E036264,2026-05-17T15:23:00,S006464,C0010,session_start,,sns,desktop,A
E036265,2026-05-17T15:23:08,S006464,C0010,view_category,,top,desktop,A
E036266,2026-05-17T15:23:13,S006464,C0010,apply_filter,,price=over_200k,desktop,A
E036267,2026-05-17T15:24:28,S006464,C0010,view_item,P040,,desktop,A
E036268,2026-05-17T15:24:51,S006464,C0010,add_to_cart,P040,,desktop,A
E036269,2026-05-17T15:25:37,S006464,C0010,begin_checkout,P040,,desktop,A
E036270,2026-05-17T13:57:00,S006465,C0325,session_start,,sns,mobile,B
E036271,2026-05-17T13:57:37,S006465,C0325,search,,토트백|6,mobile,B
E036272,2026-05-17T13:58:02,S006465,C0325,view_category,,dress,mobile,B
E036273,2026-05-17T13:58:34,S006465,C0325,view_item,P069,,mobile,B
E036274,2026-05-17T13:59:42,S006465,C0325,view_item,P064,,mobile,B
E036275,2026-05-17T13:57:00,S006466,,session_start,,sns,mobile,A
E036276,2026-05-17T13:57:25,S006466,,search,,오버핏 코트|12,mobile,A
E036277,2026-05-17T13:57:31,S006466,,view_category,,dress,mobile,A
E036278,2026-05-17T13:57:46,S006466,,view_item,P061,,mobile,A
E036279,2026-05-17T13:58:30,S006466,,view_item,P069,,mobile,A
E036280,2026-05-17T13:59:09,S006466,,view_item,P064,,mobile,A
E036281,2026-05-17T13:59:29,S006466,,add_to_cart,P064,,mobile,A
E036282,2026-05-17T17:56:00,S006467,,session_start,,sns,desktop,B
E036283,2026-05-17T17:56:07,S006467,,search,,데님 스커트|8,desktop,B
E036284,2026-05-17T17:56:34,S006467,,view_category,,outer,desktop,B
E036285,2026-05-17T17:57:06,S006467,,view_item,P003,,desktop,B
E036286,2026-05-18T12:37:00,S006468,C0383,session_start,,search_ad,app,A
E036287,2026-05-18T12:37:26,S006468,C0383,search,,와이드 팬츠|24,app,A
E036288,2026-05-18T12:37:50,S006468,C0383,view_category,,outer,app,A
E036289,2026-05-18T12:38:48,S006468,C0383,view_item,P017,,app,A
E036290,2026-05-18T09:21:00,S006469,C0544,session_start,,organic,mobile,B
E036291,2026-05-18T09:21:16,S006469,C0544,view_category,,dress,mobile,B
E036292,2026-05-18T09:21:39,S006469,C0544,view_item,P068,,mobile,B
E036293,2026-05-18T09:22:50,S006469,C0544,view_item,P069,,mobile,B
E036294,2026-05-18T09:23:12,S006469,C0544,view_item,P063,,mobile,B
E036295,2026-05-18T09:23:24,S006469,C0544,wishlist_add,P063,,mobile,B
E036296,2026-05-18T17:16:00,S006470,,session_start,,organic,mobile,A
E036297,2026-05-18T17:16:26,S006470,,view_category,,dress,mobile,A
E036298,2026-05-18T17:16:30,S006470,,apply_filter,,price=100k_200k,mobile,A
E036299,2026-05-18T17:17:17,S006470,,view_item,P069,,mobile,A
E036300,2026-05-18T16:27:00,S006471,C0158,session_start,,direct,app,B
E036301,2026-05-18T16:27:19,S006471,C0158,view_category,,bag,app,B
E036302,2026-05-18T16:28:46,S006471,C0158,view_item,P075,,app,B
E036303,2026-05-18T07:14:00,S006472,,session_start,,direct,desktop,A
E036304,2026-05-18T07:14:28,S006472,,view_category,,outer,desktop,A
E036305,2026-05-18T07:15:24,S006472,,view_item,P002,,desktop,A
E036306,2026-05-18T07:16:22,S006472,,view_item,P012,,desktop,A
E036307,2026-05-18T22:16:00,S006473,,session_start,,direct,mobile,B
E036308,2026-05-18T22:16:25,S006473,,view_category,,bag,mobile,B
E036309,2026-05-18T22:17:28,S006473,,view_item,P075,,mobile,B
E036310,2026-05-18T22:17:33,S006473,,add_to_cart,P075,,mobile,B
E036311,2026-05-18T22:17:46,S006473,,begin_checkout,P075,,mobile,B
E036312,2026-05-18T17:00:00,S006474,,session_start,,organic,mobile,A
E036313,2026-05-18T17:00:12,S006474,,view_category,,bottom,mobile,A
E036314,2026-05-18T17:00:31,S006474,,apply_filter,,sort=price_low,mobile,A
E036315,2026-05-18T17:01:56,S006474,,view_item,P052,,mobile,A
E036316,2026-05-18T17:02:18,S006474,,view_item,P053,,mobile,A
E036317,2026-05-18T17:03:17,S006474,,view_item,P048,,mobile,A
E036318,2026-05-18T17:03:52,S006474,,view_item,P049,,mobile,A
E036319,2026-05-18T17:04:00,S006474,,add_to_cart,P049,,mobile,A
E036320,2026-05-18T17:04:29,S006474,,begin_checkout,P049,,mobile,A
E036321,2026-05-18T17:07:20,S006474,,purchase,P049,78000,mobile,A
E036322,2026-05-18T07:41:00,S006475,C0186,session_start,,direct,app,B
E036323,2026-05-18T07:41:26,S006475,C0186,view_category,,bottom,app,B
E036324,2026-05-18T07:42:32,S006475,C0186,view_item,P043,,app,B
E036325,2026-05-18T07:59:00,S006476,C0403,session_start,,search_ad,app,A
E036326,2026-05-18T07:59:27,S006476,C0403,view_category,,outer,app,A
E036327,2026-05-18T07:59:39,S006476,C0403,apply_filter,,category=top,app,A
E036328,2026-05-18T08:00:22,S006476,C0403,view_item,P008,,app,A
E036329,2026-05-18T22:35:00,S006477,,session_start,,direct,desktop,B
E036330,2026-05-18T22:35:25,S006477,,view_category,,outer,desktop,B
E036331,2026-05-18T22:36:16,S006477,,view_item,P013,,desktop,B
E036332,2026-05-18T22:36:42,S006477,,add_to_cart,P013,,desktop,B
E036333,2026-05-18T22:36:58,S006477,,begin_checkout,P013,,desktop,B
E036334,2026-05-18T22:37:51,S006477,,purchase,P013,271000,desktop,B
E036335,2026-05-18T11:51:00,S006478,C0489,session_start,,direct,mobile,A
E036336,2026-05-18T11:51:16,S006478,C0489,view_category,,outer,mobile,A
E036337,2026-05-18T11:51:23,S006478,C0489,apply_filter,,price=under_50k,mobile,A
E036338,2026-05-18T11:52:10,S006478,C0489,view_item,P001,,mobile,A
E036339,2026-05-18T11:53:16,S006478,C0489,view_item,P011,,mobile,A
E036340,2026-05-18T11:53:21,S006478,C0489,wishlist_add,P011,,mobile,A
E036341,2026-05-18T14:32:00,S006479,,session_start,,search_ad,mobile,B
E036342,2026-05-18T14:32:16,S006479,,search,,오버핏 코트|12,mobile,B
E036343,2026-05-18T14:32:26,S006479,,view_category,,outer,mobile,B
E036344,2026-05-18T14:32:44,S006479,,apply_filter,,price=100k_200k,mobile,B
E036345,2026-05-18T14:33:48,S006479,,view_item,P017,,mobile,B
E036346,2026-05-18T14:34:14,S006479,,add_to_cart,P017,,mobile,B
E036347,2026-05-18T14:34:42,S006479,,begin_checkout,P017,,mobile,B
E036348,2026-05-18T14:37:07,S006479,,purchase,P017,274000,mobile,B
E036349,2026-05-18T15:57:00,S006480,,session_start,,search_ad,desktop,A
E036350,2026-05-18T15:57:17,S006480,,view_category,,top,desktop,A
E036351,2026-05-18T15:57:23,S006480,,apply_filter,,size=S,desktop,A
E036352,2026-05-18T15:57:58,S006480,,view_item,P028,,desktop,A
E036353,2026-05-18T15:58:30,S006480,,view_item,P019,,desktop,A
E036354,2026-05-18T15:59:16,S006480,,view_item,P040,,desktop,A
E036355,2026-05-18T16:00:02,S006480,,view_item,P038,,desktop,A
E036356,2026-05-18T08:12:00,S006481,C0176,session_start,,search_ad,app,B
E036357,2026-05-18T08:12:05,S006481,C0176,search,,토트백|6,app,B
E036358,2026-05-18T08:12:28,S006481,C0176,view_category,,dress,app,B
E036359,2026-05-18T08:12:42,S006481,C0176,apply_filter,,category=bag,app,B
E036360,2026-05-18T08:13:50,S006481,C0176,view_item,P064,,app,B
E036361,2026-05-18T08:14:27,S006481,C0176,view_item,P066,,app,B
E036362,2026-05-18T16:38:00,S006482,,session_start,,push,desktop,A
E036363,2026-05-18T16:38:23,S006482,,view_category,,dress,desktop,A
E036364,2026-05-18T16:38:33,S006482,,apply_filter,,price=50k_100k,desktop,A
E036365,2026-05-18T16:39:18,S006482,,view_item,P061,,desktop,A
E036366,2026-05-18T16:40:20,S006482,,view_item,P061,,desktop,A
E036367,2026-05-18T16:40:23,S006482,,wishlist_add,P061,,desktop,A
E036368,2026-05-18T12:07:00,S006483,C0001,session_start,,sns,mobile,B
E036369,2026-05-18T12:07:28,S006483,C0001,view_category,,bag,mobile,B
E036370,2026-05-18T12:07:41,S006483,C0001,apply_filter,,fit=와이드,mobile,B
E036371,2026-05-18T12:09:01,S006483,C0001,view_item,P077,,mobile,B
E036372,2026-05-18T12:09:40,S006483,C0001,view_item,P073,,mobile,B
E036373,2026-05-18T12:10:06,S006483,C0001,view_item,P078,,mobile,B
E036374,2026-05-18T12:10:14,S006483,C0001,add_to_cart,P078,,mobile,B
E036375,2026-05-18T12:10:39,S006483,C0001,begin_checkout,P078,,mobile,B
E036376,2026-05-18T12:12:17,S006483,C0001,purchase,P078,108000,mobile,B
E036377,2026-05-18T13:44:00,S006484,C0133,session_start,,search_ad,mobile,A
E036378,2026-05-18T13:44:10,S006484,C0133,view_category,,bottom,mobile,A
E036379,2026-05-18T13:44:22,S006484,C0133,apply_filter,,fit=와이드,mobile,A
E036380,2026-05-18T13:44:44,S006484,C0133,view_item,P055,,mobile,A
E036381,2026-05-18T19:38:00,S006485,C0541,session_start,,search_ad,app,B
E036382,2026-05-18T19:38:29,S006485,C0541,search,,린넨 셔츠|18,app,B
E036383,2026-05-18T19:38:34,S006485,C0541,view_category,,top,app,B
E036384,2026-05-18T19:39:17,S006485,C0541,view_item,P040,,app,B
E036385,2026-05-18T19:39:23,S006485,C0541,add_to_cart,P040,,app,B
E036386,2026-05-18T19:39:51,S006485,C0541,begin_checkout,P040,,app,B
E036387,2026-05-18T19:40:42,S006485,C0541,purchase,P040,44000,app,B
E036388,2026-05-18T15:51:00,S006486,C0361,session_start,,push,mobile,A
E036389,2026-05-18T15:51:16,S006486,C0361,view_category,,bottom,mobile,A
E036390,2026-05-18T15:52:12,S006486,C0361,view_item,P047,,mobile,A
E036391,2026-05-18T15:53:38,S006486,C0361,view_item,P042,,mobile,A
E036392,2026-05-18T20:44:00,S006487,,session_start,,search_ad,desktop,B
E036393,2026-05-18T20:44:08,S006487,,view_category,,top,desktop,B
E036394,2026-05-18T20:44:27,S006487,,apply_filter,,size=XL,desktop,B
E036395,2026-05-18T20:45:27,S006487,,view_item,P020,,desktop,B
E036396,2026-05-18T20:46:10,S006487,,view_item,P040,,desktop,B
E036397,2026-05-18T20:47:35,S006487,,view_item,P028,,desktop,B
E036398,2026-05-18T20:48:01,S006487,,view_item,P019,,desktop,B
E036399,2026-05-18T20:48:56,S006487,,view_item,P040,,desktop,B
E036400,2026-05-18T20:49:29,S006487,,view_item,P040,,desktop,B
E036401,2026-05-18T19:20:00,S006488,,session_start,,direct,mobile,A
E036402,2026-05-18T19:20:12,S006488,,view_category,,dress,mobile,A
E036403,2026-05-18T19:20:28,S006488,,apply_filter,,size=FREE,mobile,A
E036404,2026-05-18T19:21:40,S006488,,view_item,P064,,mobile,A
E036405,2026-05-18T19:21:53,S006488,,view_item,P072,,mobile,A
E036406,2026-05-18T19:22:03,S006488,,view_item,P066,,mobile,A
E036407,2026-05-18T15:11:00,S006489,,session_start,,organic,mobile,B
E036408,2026-05-18T15:11:38,S006489,,search,,블랙 슬랙스|11,mobile,B
E036409,2026-05-18T15:11:51,S006489,,view_category,,dress,mobile,B
E036410,2026-05-18T15:12:03,S006489,,apply_filter,,color=pink,mobile,B
E036411,2026-05-18T15:13:15,S006489,,view_item,P064,,mobile,B
E036412,2026-05-18T17:46:00,S006490,C0583,session_start,,search_ad,app,A
E036413,2026-05-18T17:46:19,S006490,C0583,view_category,,dress,app,A
E036414,2026-05-18T17:47:28,S006490,C0583,view_item,P071,,app,A
E036415,2026-05-18T17:47:41,S006490,C0583,view_item,P062,,app,A
E036416,2026-05-18T17:48:41,S006490,C0583,view_item,P069,,app,A
E036417,2026-05-18T11:50:00,S006491,C0579,session_start,,direct,app,B
E036418,2026-05-18T11:50:33,S006491,C0579,search,,반팔 티셔츠|0,app,B
E036419,2026-05-18T16:05:00,S006492,C0057,session_start,,sns,app,A
E036420,2026-05-18T16:05:20,S006492,C0057,search,,오버핏 코트|12,app,A
E036421,2026-05-18T16:05:35,S006492,C0057,view_category,,outer,app,A
E036422,2026-05-18T16:05:48,S006492,C0057,apply_filter,,size=FREE,app,A
E036423,2026-05-18T16:06:07,S006492,C0057,view_item,P008,,app,A
E036424,2026-05-18T16:07:35,S006492,C0057,view_item,P016,,app,A
E036425,2026-05-18T16:08:06,S006492,C0057,view_item,P008,,app,A
E036426,2026-05-18T15:54:00,S006493,C0221,session_start,,direct,app,B
E036427,2026-05-18T15:54:05,S006493,C0221,search,,빅사이즈 팬츠|0,app,B
E036428,2026-05-18T15:54:23,S006493,C0221,view_category,,top,app,B
E036429,2026-05-18T15:54:28,S006493,C0221,apply_filter,,price=over_200k,app,B
