session_id,page,element,x,y,device
S008541,product_detail,main_image,380,605,app
S008542,product_detail,add_to_cart,996,954,app
S008544,product_detail,detail_text,814,1773,mobile
S008544,product_detail,size_chart,911,701,mobile
S008544,product_detail,reviews_tab,446,1254,mobile
S008544,product_detail,detail_text,746,1617,mobile
S008544,product_detail,reviews_tab,775,1246,mobile
S008544,product_detail,reviews_tab,542,1252,mobile
S008544,product_detail,detail_text,910,1748,mobile
S008544,product_detail,size_chart,939,677,mobile
S008545,product_detail,reviews_tab,807,1270,app
S008546,product_detail,reviews_tab,885,1250,mobile
S008547,product_detail,add_to_cart,1018,915,mobile
S008547,product_detail,thumbnails,150,722,mobile
S008547,product_detail,detail_text,891,2230,mobile
S008548,product_detail,coupon_banner,658,214,mobile
S008550,product_detail,main_image,227,574,desktop
S008550,product_detail,main_image,522,315,desktop
S008550,product_detail,detail_text,1091,1584,desktop
S008550,product_detail,coupon_banner,870,197,desktop
S008550,product_detail,detail_text,714,2057,desktop
S008552,product_detail,size_chart,928,700,app
S008552,product_detail,main_image,392,106,app
S008552,product_detail,size_chart,904,709,app
S008553,product_detail,main_image,353,772,mobile
S008554,product_detail,main_image,465,361,app
S008554,product_detail,main_image,327,583,app
S008554,product_detail,reviews_tab,865,1247,app
S008554,product_detail,reviews_tab,721,1241,app
S008554,product_detail,main_image,560,510,app
S008555,product_detail,main_image,476,534,mobile
S008555,product_detail,add_to_cart,999,912,mobile
S008555,product_detail,reviews_tab,635,1241,mobile
S008556,product_detail,reviews_tab,713,1265,app
S008556,product_detail,reviews_tab,763,1259,app
S008557,product_detail,main_image,327,504,mobile
S008558,product_detail,main_image,522,178,app
S008558,product_detail,reviews_tab,654,1235,app
S008559,product_detail,add_to_cart,801,910,mobile
S008559,product_detail,size_chart,791,714,mobile
S008560,product_detail,size_chart,914,720,desktop
S008561,product_detail,main_image,543,232,app
S008561,product_detail,detail_text,811,2098,app
S008562,product_detail,reviews_tab,530,1242,desktop
S008562,product_detail,add_to_cart,929,905,desktop
S008562,product_detail,main_image,244,523,desktop
S008562,product_detail,main_image,379,464,desktop
S008562,product_detail,size_chart,913,688,desktop
S008562,product_detail,reviews_tab,698,1234,desktop
S008562,product_detail,main_image,422,324,desktop
S008562,product_detail,size_chart,849,680,desktop
S008563,product_detail,main_image,109,567,desktop
S008564,product_detail,add_to_cart,989,910,mobile
S008565,product_detail,size_chart,799,690,app
S008565,product_detail,main_image,340,537,app
S008565,product_detail,add_to_cart,868,877,app
S008565,product_detail,main_image,377,309,app
S008567,product_detail,add_to_cart,997,920,desktop
S008567,product_detail,add_to_cart,922,933,desktop
S008570,product_detail,main_image,422,733,app
S008572,product_detail,main_image,589,610,app
S008572,product_detail,size_chart,914,703,app
S008572,product_detail,wishlist,1121,940,app
S008572,product_detail,add_to_cart,936,903,app
S008573,product_detail,size_chart,892,733,app
S008573,product_detail,thumbnails,145,652,app
S008575,product_detail,main_image,503,546,desktop
S008575,product_detail,reviews_tab,532,1249,desktop
S008575,product_detail,wishlist,1102,903,desktop
S008575,product_detail,detail_text,401,2141,desktop
S008576,product_detail,detail_text,878,1687,app
S008576,product_detail,main_image,579,607,app
S008576,product_detail,add_to_cart,1086,920,app
S008576,product_detail,size_chart,855,688,app
S008577,product_detail,detail_text,1279,1974,app
S008577,product_detail,main_image,437,482,app
S008577,product_detail,main_image,551,192,app
S008577,product_detail,main_image,471,470,app
S008577,product_detail,main_image,507,563,app
S008577,product_detail,wishlist,1161,902,app
S008578,product_detail,add_to_cart,884,953,app
S008578,product_detail,thumbnails,101,780,app
S008580,product_detail,main_image,405,447,app
S008582,product_detail,reviews_tab,414,1241,desktop
S008582,product_detail,add_to_cart,1171,878,desktop
S008582,product_detail,main_image,372,459,desktop
S008583,product_detail,main_image,509,405,mobile
S008583,product_detail,main_image,208,638,mobile
S008583,product_detail,add_to_cart,936,928,mobile
S008583,product_detail,detail_text,1063,1953,mobile
S008583,product_detail,wishlist,1165,934,mobile
S008584,product_detail,detail_text,1231,1535,mobile
S008586,product_detail,main_image,353,341,app
S008587,product_detail,wishlist,1092,913,mobile
S008587,product_detail,main_image,306,497,mobile
S008588,product_detail,main_image,244,922,app
S008589,product_detail,main_image,350,494,mobile
S008589,product_detail,reviews_tab,677,1268,mobile
S008590,product_detail,size_chart,802,659,app
S008590,product_detail,reviews_tab,470,1249,app
S008590,product_detail,main_image,387,507,app
S008590,product_detail,reviews_tab,671,1238,app
S008590,product_detail,size_chart,945,706,app
S008590,product_detail,add_to_cart,974,909,app
S008592,product_detail,add_to_cart,853,890,mobile
S008592,product_detail,size_chart,862,667,mobile
S008593,product_detail,add_to_cart,972,861,mobile
S008593,product_detail,main_image,491,437,mobile
S008593,product_detail,add_to_cart,987,915,mobile
S008593,product_detail,reviews_tab,951,1233,mobile
S008594,product_detail,main_image,466,637,app
S008596,product_detail,size_chart,944,725,mobile
S008596,product_detail,wishlist,1148,920,mobile
S008597,product_detail,detail_text,354,1501,app
S008598,product_detail,add_to_cart,1085,909,mobile
S008598,product_detail,size_chart,824,676,mobile
S008598,product_detail,size_chart,969,705,mobile
S008598,product_detail,add_to_cart,1206,918,mobile
S008600,product_detail,coupon_banner,1279,212,desktop
S008600,product_detail,main_image,468,382,desktop
S008600,product_detail,main_image,492,879,desktop
S008603,product_detail,main_image,450,564,app
S008603,product_detail,detail_text,909,2317,app
S008603,product_detail,add_to_cart,1223,864,app
S008603,product_detail,main_image,496,536,app
S008604,product_detail,add_to_cart,950,924,app
S008605,product_detail,add_to_cart,1021,912,app
S008605,product_detail,main_image,304,628,app
S008605,product_detail,detail_text,1115,1943,app
S008606,product_detail,main_image,314,552,mobile
S008606,product_detail,wishlist,1161,917,mobile
S008606,product_detail,add_to_cart,1170,907,mobile
S008606,product_detail,size_chart,928,682,mobile
S008607,product_detail,main_image,291,683,app
S008607,product_detail,add_to_cart,955,916,app
S008607,product_detail,wishlist,1122,905,app
S008608,product_detail,main_image,559,750,mobile
S008609,product_detail,add_to_cart,1022,942,app
S008609,product_detail,wishlist,1202,915,app
S008609,product_detail,reviews_tab,571,1240,app
S008609,product_detail,size_chart,919,688,app
S008611,product_detail,detail_text,347,1788,app
S008611,product_detail,main_image,510,1005,app
S008611,product_detail,add_to_cart,850,926,app
S008611,product_detail,main_image,404,418,app
S008611,product_detail,thumbnails,195,839,app
S008611,product_detail,detail_text,901,1958,app
S008611,product_detail,add_to_cart,880,926,app
S008611,product_detail,main_image,634,477,app
S008611,product_detail,add_to_cart,1279,912,app
S008611,product_detail,main_image,330,599,app
S008613,product_detail,wishlist,1128,959,app
S008613,product_detail,add_to_cart,1045,914,app
S008613,product_detail,main_image,274,624,app
S008613,product_detail,main_image,286,634,app
S008614,product_detail,add_to_cart,878,896,app
S008614,product_detail,thumbnails,113,740,app
S008614,product_detail,add_to_cart,912,951,app
S008614,product_detail,thumbnails,102,816,app
S008614,product_detail,main_image,558,387,app
S008614,product_detail,add_to_cart,1108,904,app
S008616,product_detail,coupon_banner,571,199,app
S008616,product_detail,size_chart,948,688,app
S008617,product_detail,add_to_cart,905,920,app
S008617,product_detail,detail_text,749,2042,app
S008618,product_detail,reviews_tab,542,1252,mobile
S008618,product_detail,main_image,395,795,mobile
S008620,product_detail,main_image,400,545,app
S008620,product_detail,add_to_cart,990,922,app
S008621,product_detail,detail_text,239,1974,app
S008621,product_detail,size_chart,908,704,app
S008622,product_detail,size_chart,995,692,desktop
S008622,product_detail,reviews_tab,874,1245,desktop
S008622,product_detail,reviews_tab,735,1237,desktop
S008622,product_detail,add_to_cart,1051,921,desktop
S008623,product_detail,main_image,447,613,desktop
S008623,product_detail,add_to_cart,931,901,desktop
S008623,product_detail,wishlist,1131,909,desktop
S008625,product_detail,main_image,453,538,mobile
S008625,product_detail,add_to_cart,846,917,mobile
S008626,product_detail,size_chart,871,724,mobile
S008627,product_detail,reviews_tab,683,1265,mobile
S008627,product_detail,main_image,427,597,mobile
S008628,product_detail,thumbnails,174,576,app
S008629,product_detail,size_chart,874,698,app
S008629,product_detail,detail_text,549,2025,app
S008631,product_detail,detail_text,586,2054,app
S008631,product_detail,coupon_banner,256,214,app
S008631,product_detail,add_to_cart,1095,921,app
S008631,product_detail,main_image,238,389,app
S008631,product_detail,reviews_tab,861,1273,app
S008631,product_detail,main_image,269,566,app
S008633,product_detail,main_image,311,892,app
S008633,product_detail,thumbnails,142,536,app
S008633,product_detail,detail_text,80,1236,app
S008634,product_detail,main_image,405,878,app
S008634,product_detail,size_chart,952,712,app
S008636,product_detail,main_image,476,285,desktop
S008636,product_detail,detail_text,12,2240,desktop
S008637,product_detail,detail_text,371,1592,mobile
S008639,product_detail,add_to_cart,1100,906,desktop
S008641,product_detail,wishlist,1104,923,app
S008641,product_detail,main_image,275,639,app
S008642,product_detail,reviews_tab,450,1234,mobile
S008642,product_detail,thumbnails,131,685,mobile
S008643,product_detail,reviews_tab,574,1260,app
S008644,product_detail,main_image,253,770,app
S008645,product_detail,detail_text,113,1874,mobile
S008646,product_detail,add_to_cart,942,920,mobile
S008646,product_detail,main_image,371,666,mobile
S008647,product_detail,main_image,194,681,desktop
S008648,product_detail,reviews_tab,717,1215,app
S008649,product_detail,add_to_cart,1056,888,desktop
S008649,product_detail,main_image,326,730,desktop
S008649,product_detail,add_to_cart,1013,941,desktop
S008649,product_detail,add_to_cart,885,926,desktop
S008649,product_detail,size_chart,871,666,desktop
S008649,product_detail,detail_text,591,2311,desktop
S008649,product_detail,main_image,356,636,desktop
S008649,product_detail,size_chart,913,686,desktop
S008649,product_detail,coupon_banner,33,172,desktop
S008649,product_detail,main_image,466,559,desktop
S008651,product_detail,main_image,389,738,mobile
S008651,product_detail,detail_text,192,2462,mobile
S008651,product_detail,detail_text,483,1942,mobile
S008651,product_detail,main_image,561,398,mobile
S008651,product_detail,main_image,352,691,mobile
S008651,product_detail,main_image,671,624,mobile
S008651,product_detail,reviews_tab,368,1265,mobile
S008651,product_detail,thumbnails,180,898,mobile
S008651,product_detail,main_image,460,250,mobile
S008652,product_detail,main_image,341,593,mobile
S008652,product_detail,main_image,530,505,mobile
S008652,product_detail,main_image,334,597,mobile
S008652,product_detail,detail_text,742,2229,mobile
S008653,product_detail,main_image,294,406,mobile
S008653,product_detail,wishlist,1126,887,mobile
S008654,product_detail,thumbnails,155,697,app
S008655,product_detail,main_image,588,754,desktop
S008655,product_detail,add_to_cart,1067,916,desktop
S008656,product_detail,detail_text,467,2511,app
S008656,product_detail,size_chart,901,706,app
S008658,product_detail,size_chart,856,665,desktop
S008659,product_detail,thumbnails,184,669,app
S008659,product_detail,main_image,389,880,app
S008659,product_detail,size_chart,816,674,app
S008660,product_detail,size_chart,889,705,app
S008660,product_detail,size_chart,904,724,app
S008660,product_detail,add_to_cart,869,909,app
S008660,product_detail,main_image,258,242,app
S008661,product_detail,size_chart,1060,666,app
S008661,product_detail,detail_text,612,1965,app
S008663,product_detail,main_image,338,431,mobile
S008663,product_detail,main_image,331,402,mobile
S008664,product_detail,reviews_tab,827,1231,mobile
S008664,product_detail,reviews_tab,202,1264,mobile
S008664,product_detail,main_image,400,660,mobile
S008664,product_detail,reviews_tab,571,1256,mobile
S008665,product_detail,add_to_cart,1149,924,app
S008665,product_detail,add_to_cart,1071,935,app
S008665,product_detail,coupon_banner,847,196,app
S008666,product_detail,size_chart,841,690,app
S008666,product_detail,add_to_cart,924,990,app
S008669,product_detail,main_image,501,491,mobile
S008669,product_detail,coupon_banner,759,209,mobile
S008669,product_detail,coupon_banner,698,257,mobile
S008670,product_detail,wishlist,1142,936,mobile
S008672,product_detail,coupon_banner,1279,157,mobile
S008674,product_detail,add_to_cart,1244,877,app
S008675,product_detail,size_chart,975,707,mobile
S008676,product_detail,main_image,606,161,app
S008676,product_detail,reviews_tab,683,1217,app
S008677,product_detail,add_to_cart,1126,930,app
S008677,product_detail,reviews_tab,664,1276,app
S008677,product_detail,size_chart,918,710,app
S008678,product_detail,size_chart,847,681,app
S008680,product_detail,size_chart,933,717,desktop
S008680,product_detail,main_image,343,509,desktop
S008680,product_detail,size_chart,835,688,desktop
S008680,product_detail,main_image,364,563,desktop
S008681,product_detail,reviews_tab,907,1300,app
S008681,product_detail,coupon_banner,1092,245,app
S008681,product_detail,add_to_cart,812,948,app
S008682,product_detail,reviews_tab,490,1248,mobile
S008683,product_detail,add_to_cart,1045,937,app
S008683,product_detail,add_to_cart,1067,925,app
S008683,product_detail,main_image,481,540,app
S008683,product_detail,size_chart,944,680,app
S008683,product_detail,main_image,324,529,app
S008683,product_detail,reviews_tab,441,1252,app
S008684,product_detail,coupon_banner,523,209,app
S008684,product_detail,add_to_cart,1083,879,app
S008685,product_detail,main_image,666,501,app
S008686,product_detail,main_image,382,563,app
S008686,product_detail,detail_text,388,2136,app
